para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
22,380.0,272.0,0,0,【,【,-1,1,0
22,420.0,272.0,0,1,剧,剧本杀评价,0,5,3
22,460.0,272.0,0,2,本,剧本杀评价,1,5,3
22,500.0,272.0,0,3,杀,剧本杀评价,2,5,3
22,540.0,272.0,0,4,评,剧本杀评价,3,5,4
22,580.0,272.0,0,5,价,剧本杀评价,4,5,4
22,620.0,272.0,0,6,】,】,-1,1,0
22,380.0,336.0,1,0,  ,  ,-1,1,0
22,420.0,336.0,1,1,  ,  ,-1,1,0
22,460.0,336.0,1,2,环,环境氛围,0,4,2
22,500.0,336.0,1,3,境,环境氛围,1,4,2
22,540.0,336.0,1,4,氛,环境氛围,2,4,2
22,580.0,336.0,1,5,围,环境氛围,3,4,2
22,620.0,336.0,1,6,:,:,-1,1,0
22,660.0,336.0,1,7,环,环境很好,0,4,3
22,700.0,336.0,1,8,境,环境很好,1,4,3
22,740.0,336.0,1,9,很,环境很好,2,4,3
22,780.0,336.0,1,10,好,环境很好,3,4,3
22,820.0,336.0,1,11,，,，,-1,1,0
22,860.0,336.0,1,12,有,有楼上楼下,0,5,3
22,900.0,336.0,1,13,楼,有楼上楼下,1,5,4
22,940.0,336.0,1,14,上,有楼上楼下,2,5,4
22,980.0,336.0,1,15,楼,有楼上楼下,3,5,4
22,1020.0,336.0,1,16,下,有楼上楼下,4,5,4
22,1060.0,336.0,1,17,，,，,-1,1,0
22,1100.0,336.0,1,18,2,2个场地,0,4,4
22,1140.0,336.0,1,19,个,2个场地,1,4,5
22,1180.0,336.0,1,20,场,2个场地,2,4,4
22,1220.0,336.0,1,21,地,2个场地,3,4,4
22,1260.0,336.0,1,22,，,，,-1,1,0
22,1300.0,336.0,1,23,屋,屋子整体宽敞,0,6,3
22,1340.0,336.0,1,24,子,屋子整体宽敞,1,6,3
22,1380.0,336.0,1,25,整,屋子整体宽敞,2,6,4
22,1420.0,336.0,1,26,体,屋子整体宽敞,3,6,4
22,1460.0,336.0,1,27,宽,屋子整体宽敞,4,6,4
22,1500.0,336.0,1,28,敞,屋子整体宽敞,5,6,4
22,1540.0,336.0,1,29,，,，,-1,1,0
22,380.0,400.0,2,0,很,很舒服,0,3,4
22,420.0,400.0,2,1,舒,很舒服,1,3,4
22,460.0,400.0,2,2,服,很舒服,2,3,4
22,500.0,400.0,2,3,，,，,-1,1,0
22,540.0,400.0,2,4,灯,灯光设计的也很巧妙,0,9,3
22,580.0,400.0,2,5,光,灯光设计的也很巧妙,1,9,3
22,620.0,400.0,2,6,设,灯光设计的也很巧妙,2,9,3
22,660.0,400.0,2,7,计,灯光设计的也很巧妙,3,9,3
