para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
11,380.0,272.0,0,0,  ,  ,-1,1,0
11,420.0,272.0,0,1,  ,  ,-1,1,0
11,460.0,272.0,0,2,CI,CINNOResearch发布研究报告称,0,14,3
11,500.0,272.0,0,3,NN,CINNOResearch发布研究报告称,1,14,3
11,540.0,272.0,0,4,OR,CINNOResearch发布研究报告称,2,14,3
11,580.0,272.0,0,5,es,CINNOResearch发布研究报告称,3,14,3
11,620.0,272.0,0,6,ea,CINNOResearch发布研究报告称,4,14,3
11,660.0,272.0,0,7,rc,CINNOResearch发布研究报告称,5,14,3
11,700.0,272.0,0,8,h,CINNOResearch发布研究报告称,6,14,3
11,740.0,272.0,0,9,发,CINNOResearch发布研究报告称,7,14,4
11,780.0,272.0,0,10,布,CINNOResearch发布研究报告称,8,14,4
11,820.0,272.0,0,11,研,CINNOResearch发布研究报告称,9,14,5
11,860.0,272.0,0,12,究,CINNOResearch发布研究报告称,10,14,5
11,900.0,272.0,0,13,报,CINNOResearch发布研究报告称,11,14,5
11,940.0,272.0,0,14,告,CINNOResearch发布研究报告称,12,14,5
11,980.0,272.0,0,15,称,CINNOResearch发布研究报告称,13,14,4
11,1020.0,272.0,0,16,，,，,-1,1,0
11,1060.0,272.0,0,17,20,2023年1-6月中国,0,8,3
11,1100.0,272.0,0,18,23,2023年1-6月中国,1,8,3
11,1140.0,272.0,0,19,年,2023年1-6月中国,2,8,3
11,1180.0,272.0,0,20,1-,2023年1-6月中国,3,8,3
11,1220.0,272.0,0,21,6,2023年1-6月中国,4,8,3
11,1260.0,272.0,0,22,月,2023年1-6月中国,5,8,3
11,1300.0,272.0,0,23,中,2023年1-6月中国,6,8,3
11,1340.0,272.0,0,24,国,2023年1-6月中国,7,8,3
11,1380.0,272.0,0,25,（,（,-1,1,0
11,1420.0,272.0,0,26,含,含中国台,0,4,3
11,1460.0,272.0,0,27,中,含中国台,1,4,4
11,1500.0,272.0,0,28,国,含中国台,2,4,4
11,1540.0,272.0,0,29,台,含中国台,3,4,4
11,380.0,336.0,1,0,湾,湾,0,1,2
11,420.0,336.0,1,1,）,）,-1,1,0
11,460.0,336.0,1,2,半,半导体项目投资金额约8553亿人民币,0,16,4
11,500.0,336.0,1,3,导,半导体项目投资金额约8553亿人民币,1,16,4
11,540.0,336.0,1,4,体,半导体项目投资金额约8553亿人民币,2,16,4
11,580.0,336.0,1,5,项,半导体项目投资金额约8553亿人民币,3,16,4
11,620.0,336.0,1,6,目,半导体项目投资金额约8553亿人民币,4,16,4
11,660.0,336.0,1,7,投,半导体项目投资金额约8553亿人民币,5,16,4
11,700.0,336.0,1,8,资,半导体项目投资金额约8553亿人民币,6,16,4
11,740.0,336.0,1,9,金,半导体项目投资金额约8553亿人民币,7,16,4
11,780.0,336.0,1,10,额,半导体项目投资金额约8553亿人民币,8,16,4
11,820.0,336.0,1,11,约,半导体项目投资金额约8553亿人民币,9,16,5
11,860.0,336.0,1,12,85,半导体项目投资金额约8553亿人民币,10,16,6
11,900.0,336.0,1,13,53,半导体项目投资金额约8553亿人民币,11,16,6
11,940.0,336.0,1,14,亿,半导体项目投资金额约8553亿人民币,12,16,6
11,980.0,336.0,1,15,人,半导体项目投资金额约8553亿人民币,13,16,6
11,1020.0,336.0,1,16,民,半导体项目投资金额约8553亿人民币,14,16,6
11,1060.0,336.0,1,17,币,半导体项目投资金额约8553亿人民币,15,16,6
11,1100.0,336.0,1,18,，,，,-1,1,0
11,1140.0,336.0,1,19,同,同比下滑22.7%,0,7,3
11,1180.0,336.0,1,20,比,同比下滑22.7%,1,7,3
11,1220.0,336.0,1,21,下,同比下滑22.7%,2,7,3
11,1260.0,336.0,1,22,滑,同比下滑22.7%,3,7,3
11,1300.0,336.0,1,23,22,同比下滑22.7%,4,7,4
11,1340.0,336.0,1,24,.7,同比下滑22.7%,5,7,4
11,1380.0,336.0,1,25,%,同比下滑22.7%,6,7,4
11,1420.0,336.0,1,26,，,，,-1,1,0
11,1460.0,336.0,1,27,全,全球半,0,3,3
11,1500.0,336.0,1,28,球,全球半,1,3,3
11,1540.0,336.0,1,29,半,全球半,2,3,3
11,380.0,400.0,2,0,导,导体产业仍处于去库存阶段,0,12,3
11,420.0,400.0,2,1,体,导体产业仍处于去库存阶段,1,12,3
11,460.0,400.0,2,2,产,导体产业仍处于去库存阶段,2,12,3
