para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
36,380.0,272.0,0,0,  ,  ,-1,1,0
36,420.0,272.0,0,1,  ,  ,-1,1,0
36,460.0,272.0,0,2,彗,,0,0,0
36,500.0,272.0,0,3,星,,0,0,0
36,540.0,272.0,0,4,客,,0,0,0
36,580.0,272.0,0,5,机,,0,0,0
36,620.0,272.0,0,6,空,,0,0,0
36,660.0,272.0,0,7,中,,0,0,0
36,700.0,272.0,0,8,解,,0,0,0
36,740.0,272.0,0,9,体,,0,0,0
36,780.0,272.0,0,10,，,，,-1,1,0
36,820.0,272.0,0,11,“,“,-1,1,0
36,860.0,272.0,0,12,其,,0,0,0
36,900.0,272.0,0,13,原,,0,0,0
36,940.0,272.0,0,14,因,,0,0,0
36,980.0,272.0,0,15,仅,,0,0,0
36,1020.0,272.0,0,16,仅,,0,0,0
36,1060.0,272.0,0,17,是,,0,0,0
36,1100.0,272.0,0,18,窗,,0,0,0
36,1140.0,272.0,0,19,户,,0,0,0
36,1180.0,272.0,0,20,的,,0,0,0
36,1220.0,272.0,0,21,形,,0,0,0
36,1260.0,272.0,0,22,状,,0,0,0
36,1300.0,272.0,0,23,是,,0,0,0
36,1340.0,272.0,0,24,正,,0,0,0
36,1380.0,272.0,0,25,方,,0,0,0
36,1420.0,272.0,0,26,形,,0,0,0
36,1460.0,272.0,0,27,。,。,-1,1,0
36,1500.0,272.0,0,28,”,”,-1,1,0
36,1540.0,272.0,0,29,看,看,0,1,3
36,380.0,336.0,1,0,到,到这里,0,3,3
36,420.0,336.0,1,1,这,到这里,1,3,4
36,460.0,336.0,1,2,里,到这里,2,3,4
36,500.0,336.0,1,3,，,，,-1,1,0
36,540.0,336.0,1,4,一,一口老血喷在屏幕上,0,9,4
36,580.0,336.0,1,5,口,一口老血喷在屏幕上,1,9,5
36,620.0,336.0,1,6,老,一口老血喷在屏幕上,2,9,4
36,660.0,336.0,1,7,血,一口老血喷在屏幕上,3,9,4
36,700.0,336.0,1,8,喷,一口老血喷在屏幕上,4,9,3
36,740.0,336.0,1,9,在,一口老血喷在屏幕上,5,9,4
36,780.0,336.0,1,10,屏,一口老血喷在屏幕上,6,9,6
36,820.0,336.0,1,11,幕,一口老血喷在屏幕上,7,9,6
36,860.0,336.0,1,12,上,一口老血喷在屏幕上,8,9,5
36,900.0,336.0,1,13,。,。,-1,1,0
36,940.0,336.0,1,14,这,这篇果壳文章的作者有些耸人听闻,0,15,6
36,980.0,336.0,1,15,篇,这篇果壳文章的作者有些耸人听闻,1,15,7
36,1020.0,336.0,1,16,果,这篇果壳文章的作者有些耸人听闻,2,15,6
36,1060.0,336.0,1,17,壳,这篇果壳文章的作者有些耸人听闻,3,15,6
36,1100.0,336.0,1,18,文,这篇果壳文章的作者有些耸人听闻,4,15,6
36,1140.0,336.0,1,19,章,这篇果壳文章的作者有些耸人听闻,5,15,6
36,1180.0,336.0,1,20,的,这篇果壳文章的作者有些耸人听闻,6,15,4
36,1220.0,336.0,1,21,作,这篇果壳文章的作者有些耸人听闻,7,15,4
36,1260.0,336.0,1,22,者,这篇果壳文章的作者有些耸人听闻,8,15,4
36,1300.0,336.0,1,23,有,这篇果壳文章的作者有些耸人听闻,9,15,4
36,1340.0,336.0,1,24,些,这篇果壳文章的作者有些耸人听闻,10,15,4
36,1380.0,336.0,1,25,耸,这篇果壳文章的作者有些耸人听闻,11,15,4
36,1420.0,336.0,1,26,人,这篇果壳文章的作者有些耸人听闻,12,15,4
36,1460.0,336.0,1,27,听,这篇果壳文章的作者有些耸人听闻,13,15,4
36,1500.0,336.0,1,28,闻,这篇果壳文章的作者有些耸人听闻,14,15,4
36,1540.0,336.0,1,29,。,。,-1,1,0
36,380.0,400.0,2,0,还,还有最高票的答案,0,8,3
36,420.0,400.0,2,1,有,还有最高票的答案,1,8,3
36,460.0,400.0,2,2,最,还有最高票的答案,2,8,5
36,500.0,400.0,2,3,高,还有最高票的答案,3,8,5
36,540.0,400.0,2,4,票,还有最高票的答案,4,8,5
36,580.0,400.0,2,5,的,还有最高票的答案,5,8,4
36,620.0,400.0,2,6,答,还有最高票的答案,6,8,4
36,660.0,400.0,2,7,案,还有最高票的答案,7,8,4
36,700.0,400.0,2,8,，,，,-1,1,0
36,740.0,400.0,2,9,也,也容易让人理解成飞机事故是由于窗户是方角,0,20,4
36,780.0,400.0,2,10,容,也容易让人理解成飞机事故是由于窗户是方角,1,20,4
36,820.0,400.0,2,11,易,也容易让人理解成飞机事故是由于窗户是方角,2,20,4
36,860.0,400.0,2,12,让,也容易让人理解成飞机事故是由于窗户是方角,3,20,4
36,900.0,400.0,2,13,人,也容易让人理解成飞机事故是由于窗户是方角,4,20,5
36,940.0,400.0,2,14,理,也容易让人理解成飞机事故是由于窗户是方角,5,20,7
36,980.0,400.0,2,15,解,也容易让人理解成飞机事故是由于窗户是方角,6,20,7
36,1020.0,400.0,2,16,成,也容易让人理解成飞机事故是由于窗户是方角,7,20,7
36,1060.0,400.0,2,17,飞,也容易让人理解成飞机事故是由于窗户是方角,8,20,8
36,1100.0,400.0,2,18,机,也容易让人理解成飞机事故是由于窗户是方角,9,20,8
36,1140.0,400.0,2,19,事,也容易让人理解成飞机事故是由于窗户是方角,10,20,8
36,1180.0,400.0,2,20,故,也容易让人理解成飞机事故是由于窗户是方角,11,20,8
36,1220.0,400.0,2,21,是,也容易让人理解成飞机事故是由于窗户是方角,12,20,8
36,1260.0,400.0,2,22,由,也容易让人理解成飞机事故是由于窗户是方角,13,20,9
36,1300.0,400.0,2,23,于,也容易让人理解成飞机事故是由于窗户是方角,14,20,9
36,1340.0,400.0,2,24,窗,也容易让人理解成飞机事故是由于窗户是方角,15,20,11
36,1380.0,400.0,2,25,户,也容易让人理解成飞机事故是由于窗户是方角,16,20,11
36,1420.0,400.0,2,26,是,也容易让人理解成飞机事故是由于窗户是方角,17,20,11
36,1460.0,400.0,2,27,方,也容易让人理解成飞机事故是由于窗户是方角,18,20,13
36,1500.0,400.0,2,28,角,也容易让人理解成飞机事故是由于窗户是方角,19,20,13
36,1540.0,400.0,2,29,。,。,-1,1,0
36,380.0,464.0,3,0,我,我没有说你们错了,0,8,3
36,420.0,464.0,3,1,没,我没有说你们错了,1,8,4
36,460.0,464.0,3,2,有,我没有说你们错了,2,8,4
36,500.0,464.0,3,3,说,我没有说你们错了,3,8,4
36,540.0,464.0,3,4,你,我没有说你们错了,4,8,6
36,580.0,464.0,3,5,们,我没有说你们错了,5,8,6
36,620.0,464.0,3,6,错,我没有说你们错了,6,8,6
36,660.0,464.0,3,7,了,我没有说你们错了,7,8,5
36,700.0,464.0,3,8,，,，,-1,1,0
36,740.0,464.0,3,9,只,只是容易让人误解,0,8,4
36,780.0,464.0,3,10,是,只是容易让人误解,1,8,4
36,820.0,464.0,3,11,容,只是容易让人误解,2,8,4
36,860.0,464.0,3,12,易,只是容易让人误解,3,8,4
36,900.0,464.0,3,13,让,只是容易让人误解,4,8,4
36,940.0,464.0,3,14,人,只是容易让人误解,5,8,5
36,980.0,464.0,3,15,误,只是容易让人误解,6,8,6
36,1020.0,464.0,3,16,解,只是容易让人误解,7,8,6
36,1060.0,464.0,3,17,。,。,-1,1,0
36,1100.0,464.0,3,18,空,空难的真正的原因是金属疲,0,12,5
36,1140.0,464.0,3,19,难,空难的真正的原因是金属疲,1,12,5
36,1180.0,464.0,3,20,的,空难的真正的原因是金属疲,2,12,4
36,1220.0,464.0,3,21,真,空难的真正的原因是金属疲,3,12,5
