para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
24,380.0,272.0,0,0,  ,  ,-1,1,0
24,420.0,272.0,0,1,  ,  ,-1,1,0
24,460.0,272.0,0,2,国,国家医保局日前发布消息显示,0,13,3
24,500.0,272.0,0,3,家,国家医保局日前发布消息显示,1,13,3
24,540.0,272.0,0,4,医,国家医保局日前发布消息显示,2,13,3
24,580.0,272.0,0,5,保,国家医保局日前发布消息显示,3,13,3
24,620.0,272.0,0,6,局,国家医保局日前发布消息显示,4,13,3
24,660.0,272.0,0,7,日,国家医保局日前发布消息显示,5,13,4
24,700.0,272.0,0,8,前,国家医保局日前发布消息显示,6,13,4
24,740.0,272.0,0,9,发,国家医保局日前发布消息显示,7,13,5
24,780.0,272.0,0,10,布,国家医保局日前发布消息显示,8,13,5
24,820.0,272.0,0,11,消,国家医保局日前发布消息显示,9,13,6
24,860.0,272.0,0,12,息,国家医保局日前发布消息显示,10,13,6
24,900.0,272.0,0,13,显,国家医保局日前发布消息显示,11,13,5
24,940.0,272.0,0,14,示,国家医保局日前发布消息显示,12,13,5
24,980.0,272.0,0,15,，,，,-1,1,0
24,1020.0,272.0,0,16,通,通过医保目录准入谈判,0,10,3
24,1060.0,272.0,0,17,过,通过医保目录准入谈判,1,10,3
24,1100.0,272.0,0,18,医,通过医保目录准入谈判,2,10,4
24,1140.0,272.0,0,19,保,通过医保目录准入谈判,3,10,4
24,1180.0,272.0,0,20,目,通过医保目录准入谈判,4,10,4
24,1220.0,272.0,0,21,录,通过医保目录准入谈判,5,10,4
24,1260.0,272.0,0,22,准,通过医保目录准入谈判,6,10,3
24,1300.0,272.0,0,23,入,通过医保目录准入谈判,7,10,3
24,1340.0,272.0,0,24,谈,通过医保目录准入谈判,8,10,4
24,1380.0,272.0,0,25,判,通过医保目录准入谈判,9,10,4
24,1420.0,272.0,0,26,，,，,-1,1,0
24,1460.0,272.0,0,27,已,已累计,0,3,4
24,1500.0,272.0,0,28,累,已累计,1,3,4
24,1540.0,272.0,0,29,计,已累计,2,3,4
24,380.0,336.0,1,0,将,将26种罕见病用药纳入医保药品目录,0,16,3
24,420.0,336.0,1,1,26,将26种罕见病用药纳入医保药品目录,1,16,7
24,460.0,336.0,1,2,种,将26种罕见病用药纳入医保药品目录,2,16,8
24,500.0,336.0,1,3,罕,将26种罕见病用药纳入医保药品目录,3,16,7
24,540.0,336.0,1,4,见,将26种罕见病用药纳入医保药品目录,4,16,7
24,580.0,336.0,1,5,病,将26种罕见病用药纳入医保药品目录,5,16,7
24,620.0,336.0,1,6,用,将26种罕见病用药纳入医保药品目录,6,16,6
24,660.0,336.0,1,7,药,将26种罕见病用药纳入医保药品目录,7,16,6
24,700.0,336.0,1,8,纳,将26种罕见病用药纳入医保药品目录,8,16,5
24,740.0,336.0,1,9,入,将26种罕见病用药纳入医保药品目录,9,16,5
24,780.0,336.0,1,10,医,将26种罕见病用药纳入医保药品目录,10,16,7
24,820.0,336.0,1,11,保,将26种罕见病用药纳入医保药品目录,11,16,7
24,860.0,336.0,1,12,药,将26种罕见病用药纳入医保药品目录,12,16,7
24,900.0,336.0,1,13,品,将26种罕见病用药纳入医保药品目录,13,16,7
24,940.0,336.0,1,14,目,将26种罕见病用药纳入医保药品目录,14,16,7
24,980.0,336.0,1,15,录,将26种罕见病用药纳入医保药品目录,15,16,7
24,1020.0,336.0,1,16,，,，,-1,1,0
24,1060.0,336.0,1,17,平,平均降价超50%,0,7,3
24,1100.0,336.0,1,18,均,平均降价超50%,1,7,3
24,1140.0,336.0,1,19,降,平均降价超50%,2,7,4
24,1180.0,336.0,1,20,价,平均降价超50%,3,7,4
24,1220.0,336.0,1,21,超,平均降价超50%,4,7,5
24,1260.0,336.0,1,22,50,平均降价超50%,5,7,5
24,1300.0,336.0,1,23,%,平均降价超50%,6,7,5
24,1340.0,336.0,1,24,。,。,-1,1,0
24,1380.0,336.0,1,25,叠,叠加其他药,0,5,3
24,1420.0,336.0,1,26,加,叠加其他药,1,5,3
24,1460.0,336.0,1,27,其,叠加其他药,2,5,5
24,1500.0,336.0,1,28,他,叠加其他药,3,5,5
24,1540.0,336.0,1,29,药,叠加其他药,4,5,5
24,380.0,400.0,2,0,品,品准入方式,0,5,2
24,420.0,400.0,2,1,准,品准入方式,1,5,2
24,460.0,400.0,2,2,入,品准入方式,2,5,2
24,500.0,400.0,2,3,方,品准入方式,3,5,2
24,540.0,400.0,2,4,式,品准入方式,4,5,2
24,580.0,400.0,2,5,，,，,-1,1,0
24,620.0,400.0,2,6,目,目前获批在我国上市的75种罕见病用药已有50余种纳入,0,24,3
24,660.0,400.0,2,7,前,目前获批在我国上市的75种罕见病用药已有50余种纳入,1,24,3
24,700.0,400.0,2,8,获,目前获批在我国上市的75种罕见病用药已有50余种纳入,2,24,9
24,740.0,400.0,2,9,批,目前获批在我国上市的75种罕见病用药已有50余种纳入,3,24,9
24,780.0,400.0,2,10,在,目前获批在我国上市的75种罕见病用药已有50余种纳入,4,24,10
24,820.0,400.0,2,11,我,目前获批在我国上市的75种罕见病用药已有50余种纳入,5,24,11
24,860.0,400.0,2,12,国,目前获批在我国上市的75种罕见病用药已有50余种纳入,6,24,11
24,900.0,400.0,2,13,上,目前获批在我国上市的75种罕见病用药已有50余种纳入,7,24,10
24,940.0,400.0,2,14,市,目前获批在我国上市的75种罕见病用药已有50余种纳入,8,24,10
24,980.0,400.0,2,15,的,目前获批在我国上市的75种罕见病用药已有50余种纳入,9,24,5
24,1020.0,400.0,2,16,75,目前获批在我国上市的75种罕见病用药已有50余种纳入,10,24,4
24,1060.0,400.0,2,17,种,目前获批在我国上市的75种罕见病用药已有50余种纳入,11,24,5
24,1100.0,400.0,2,18,罕,目前获批在我国上市的75种罕见病用药已有50余种纳入,12,24,5
24,1140.0,400.0,2,19,见,目前获批在我国上市的75种罕见病用药已有50余种纳入,13,24,5
24,1180.0,400.0,2,20,病,目前获批在我国上市的75种罕见病用药已有50余种纳入,14,24,5
24,1220.0,400.0,2,21,用,目前获批在我国上市的75种罕见病用药已有50余种纳入,15,24,4
24,1260.0,400.0,2,22,药,目前获批在我国上市的75种罕见病用药已有50余种纳入,16,24,4
24,1300.0,400.0,2,23,已,目前获批在我国上市的75种罕见病用药已有50余种纳入,17,24,4
24,1340.0,400.0,2,24,有,目前获批在我国上市的75种罕见病用药已有50余种纳入,18,24,4
24,1380.0,400.0,2,25,50,目前获批在我国上市的75种罕见病用药已有50余种纳入,19,24,6
24,1420.0,400.0,2,26,余,目前获批在我国上市的75种罕见病用药已有50余种纳入,20,24,7
24,1460.0,400.0,2,27,种,目前获批在我国上市的75种罕见病用药已有50余种纳入,21,24,8
24,1500.0,400.0,2,28,纳,目前获批在我国上市的75种罕见病用药已有50余种纳入,22,24,6
24,1540.0,400.0,2,29,入,目前获批在我国上市的75种罕见病用药已有50余种纳入,23,24,6
24,380.0,464.0,3,0,医,医保药品目录,0,6,3
24,420.0,464.0,3,1,保,医保药品目录,1,6,3
24,460.0,464.0,3,2,药,医保药品目录,2,6,3
24,500.0,464.0,3,3,品,医保药品目录,3,6,3
24,540.0,464.0,3,4,目,医保药品目录,4,6,3
24,580.0,464.0,3,5,录,医保药品目录,5,6,3
24,620.0,464.0,3,6,。,。,-1,1,0
