para_id,x,y,row,col,word,sentence,word_index_in_sentence,sentence_length,depth
38,380.0,272.0,0,0,  ,  ,-1,1,0
38,420.0,272.0,0,1,  ,  ,-1,1,0
38,460.0,272.0,0,2,昆,昆明滇池岸边的白鱼口工人疗养院,0,15,2
38,500.0,272.0,0,3,明,昆明滇池岸边的白鱼口工人疗养院,1,15,2
38,540.0,272.0,0,4,滇,昆明滇池岸边的白鱼口工人疗养院,2,15,2
38,580.0,272.0,0,5,池,昆明滇池岸边的白鱼口工人疗养院,3,15,2
38,620.0,272.0,0,6,岸,昆明滇池岸边的白鱼口工人疗养院,4,15,3
38,660.0,272.0,0,7,边,昆明滇池岸边的白鱼口工人疗养院,5,15,3
38,700.0,272.0,0,8,的,昆明滇池岸边的白鱼口工人疗养院,6,15,1
38,740.0,272.0,0,9,白,昆明滇池岸边的白鱼口工人疗养院,7,15,4
38,780.0,272.0,0,10,鱼,昆明滇池岸边的白鱼口工人疗养院,8,15,4
38,820.0,272.0,0,11,口,昆明滇池岸边的白鱼口工人疗养院,9,15,3
38,860.0,272.0,0,12,工,昆明滇池岸边的白鱼口工人疗养院,10,15,2
38,900.0,272.0,0,13,人,昆明滇池岸边的白鱼口工人疗养院,11,15,2
38,940.0,272.0,0,14,疗,昆明滇池岸边的白鱼口工人疗养院,12,15,2
38,980.0,272.0,0,15,养,昆明滇池岸边的白鱼口工人疗养院,13,15,2
38,1020.0,272.0,0,16,院,昆明滇池岸边的白鱼口工人疗养院,14,15,2
38,1060.0,272.0,0,17,，,，,-1,1,0
38,1100.0,272.0,0,18,有,有山有水有花风景宜人,0,10,5
38,1140.0,272.0,0,19,山,有山有水有花风景宜人,1,10,6
38,1180.0,272.0,0,20,有,有山有水有花风景宜人,2,10,5
38,1220.0,272.0,0,21,水,有山有水有花风景宜人,3,10,6
38,1260.0,272.0,0,22,有,有山有水有花风景宜人,4,10,5
38,1300.0,272.0,0,23,花,有山有水有花风景宜人,5,10,6
38,1340.0,272.0,0,24,风,有山有水有花风景宜人,6,10,4
38,1380.0,272.0,0,25,景,有山有水有花风景宜人,7,10,4
38,1420.0,272.0,0,26,宜,有山有水有花风景宜人,8,10,4
38,1460.0,272.0,0,27,人,有山有水有花风景宜人,9,10,4
38,1500.0,272.0,0,28,，,，,-1,1,0
38,1540.0,272.0,0,29,走,走,0,1,3
38,380.0,336.0,1,0,昆,昆明最美的高海高速只需30分钟车程,0,16,6
38,420.0,336.0,1,1,明,昆明最美的高海高速只需30分钟车程,1,16,6
38,460.0,336.0,1,2,最,昆明最美的高海高速只需30分钟车程,2,16,6
38,500.0,336.0,1,3,美,昆明最美的高海高速只需30分钟车程,3,16,6
