para_id,x,y,row,col,word,constituency_depth
37,860.0,272.0,0,12,与,6.0
37,900.0,272.0,0,13,教,6.0
37,940.0,272.0,0,14,授,6.0
37,980.0,272.0,0,15,，,4.0
37,1020.0,272.0,0,16,你,5.0
37,1060.0,272.0,0,17,是,5.0
37,1100.0,272.0,0,18,怎,7.0
37,1140.0,272.0,0,19,么,7.0
37,1180.0,272.0,0,20,看,7.0
37,1220.0,272.0,0,21,张,8.0
37,1260.0,272.0,0,22,雪,8.0
37,1300.0,272.0,0,23,峰,8.0
37,1340.0,272.0,0,24,的,3.0
37,1380.0,272.0,0,25,？,2.0
37,1420.0,272.0,0,26,】,2.0
37,380.0,336.0,1,0,  ,0.0
37,420.0,336.0,1,1,  ,0.0
37,460.0,336.0,1,2,我,3.0
37,500.0,336.0,1,3,怎,4.0
37,540.0,336.0,1,4,么,4.0
37,580.0,336.0,1,5,看,4.0
37,620.0,336.0,1,6,？,2.0
37,660.0,336.0,1,7,我,4.0
37,700.0,336.0,1,8,跪,6.0
37,740.0,336.0,1,9,着,6.0
37,780.0,336.0,1,10,看,5.0
37,820.0,336.0,1,11,的,2.0
37,860.0,336.0,1,12,。,2.0
37,900.0,336.0,1,13,我,4.0
37,940.0,336.0,1,14,为,5.0
37,980.0,336.0,1,15,什,5.0
37,1020.0,336.0,1,16,么,5.0
37,1060.0,336.0,1,17,进,6.0
37,1100.0,336.0,1,18,高,7.0
37,1140.0,336.0,1,19,校,7.0
37,1180.0,336.0,1,20,当,6.0
37,1220.0,336.0,1,21,老,7.0
37,1260.0,336.0,1,22,师,7.0
37,1300.0,336.0,1,23,，,2.0
37,1340.0,336.0,1,24,就,4.0
37,1380.0,336.0,1,25,是,4.0
37,1420.0,336.0,1,26,因,5.0
37,1460.0,336.0,1,27,为,5.0
37,1500.0,336.0,1,28,我,9.0
37,1540.0,336.0,1,29,这,9.0
37,380.0,400.0,2,0,个,9.0
37,420.0,400.0,2,1,专,9.0
37,460.0,400.0,2,2,业,9.0
37,500.0,400.0,2,3,不,9.0
37,540.0,400.0,2,4,进,9.0
37,580.0,400.0,2,5,高,10.0
37,620.0,400.0,2,6,校,10.0
37,660.0,400.0,2,7,，,6.0
37,700.0,400.0,2,8,在,10.0
37,740.0,400.0,2,9,市,12.0
37,780.0,400.0,2,10,场,12.0
37,820.0,400.0,2,11,上,11.0
37,860.0,400.0,2,12,就,10.0
37,900.0,400.0,2,13,业,10.0
37,940.0,400.0,2,14,我,8.0
37,980.0,400.0,2,15,就,9.0
37,1020.0,400.0,2,16,得,9.0
37,1060.0,400.0,2,17,饿,10.0
37,1100.0,400.0,2,18,死,10.0
37,1140.0,400.0,2,19,。,2.0
37,1180.0,400.0,2,20,所,4.0
37,1220.0,400.0,2,21,以,4.0
37,1260.0,400.0,2,22,我,4.0
37,1300.0,400.0,2,23,拼,5.0
37,1340.0,400.0,2,24,命,5.0
37,1380.0,400.0,2,25,卷,5.0
37,1420.0,400.0,2,26,，,2.0
37,1460.0,400.0,2,27,我,4.0
37,1500.0,400.0,2,28,卷,6.0
37,1540.0,400.0,2,29,赢,6.0
37,380.0,464.0,3,0,了,5.0
37,420.0,464.0,3,1,，,4.0
37,460.0,464.0,3,2,进,7.0
37,500.0,464.0,3,3,了,7.0
37,540.0,464.0,3,4,高,8.0
37,580.0,464.0,3,5,校,8.0
37,620.0,464.0,3,6,，,6.0
37,660.0,464.0,3,7,拿,7.0
37,700.0,464.0,3,8,了,7.0
37,740.0,464.0,3,9,教,8.0
37,780.0,464.0,3,10,职,8.0
37,820.0,464.0,3,11,，,5.0
37,860.0,464.0,3,12,体,7.0
37,900.0,464.0,3,13,体,7.0
37,940.0,464.0,3,14,面,7.0
37,980.0,464.0,3,15,面,7.0
37,1020.0,464.0,3,16,的,6.0
37,1060.0,464.0,3,17,。,2.0
37,1100.0,464.0,3,18,而,3.0
37,1140.0,464.0,3,19,我,4.0
37,1180.0,464.0,3,20,那,4.0
37,1220.0,464.0,3,21,些,4.0
37,1260.0,464.0,3,22,同,4.0
37,1300.0,464.0,3,23,学,4.0
37,1340.0,464.0,3,24,们,4.0
37,1380.0,464.0,3,25,呢,2.0
37,1420.0,464.0,3,26,？,2.0
37,1460.0,464.0,3,27,绝,3.0
37,1500.0,464.0,3,28,大,3.0
37,1540.0,464.0,3,29,多,3.0
37,380.0,528.0,4,0,数,3.0
37,420.0,528.0,4,1,早,4.0
37,460.0,528.0,4,2,就,4.0
37,500.0,528.0,4,3,痛,5.0
37,540.0,528.0,4,4,苦,5.0
37,580.0,528.0,4,5,的,4.0
37,620.0,528.0,4,6,转,4.0
37,660.0,528.0,4,7,行,4.0
37,700.0,528.0,4,8,了,2.0
37,740.0,528.0,4,9,。,2.0
37,380.0,592.0,5,0,  ,0.0
37,420.0,592.0,5,1,  ,0.0
37,460.0,592.0,5,2,我,4.0
37,500.0,592.0,5,3,现,5.0
37,540.0,592.0,5,4,在,5.0
37,580.0,592.0,5,5,看,5.0
37,620.0,592.0,5,6,我,9.0
37,660.0,592.0,5,7,的,8.0
37,700.0,592.0,5,8,学,8.0
37,740.0,592.0,5,9,生,8.0
37,780.0,592.0,5,10,们,8.0
37,820.0,592.0,5,11,，,6.0
37,860.0,592.0,5,12,一,10.0
37,900.0,592.0,5,13,个,10.0
37,940.0,592.0,5,14,个,10.0
37,980.0,592.0,5,15,的,9.0
37,1020.0,592.0,5,16,还,9.0
37,1060.0,592.0,5,17,不,9.0
37,1100.0,592.0,5,18,自,9.0
37,1140.0,592.0,5,19,知,9.0
37,1180.0,592.0,5,20,，,2.0
37,1220.0,592.0,5,21,我,4.0
37,1260.0,592.0,5,22,都,5.0
37,1300.0,592.0,5,23,替,5.0
37,1340.0,592.0,5,24,他,6.0
37,1380.0,592.0,5,25,们,6.0
37,1420.0,592.0,5,26,愁,5.0
37,1460.0,592.0,5,27,得,5.0
37,1500.0,592.0,5,28,慌,6.0
37,1540.0,592.0,5,29,！,2.0
38,380.0,272.0,0,0,  ,0.0
38,420.0,272.0,0,1,  ,0.0
38,460.0,272.0,0,2,昆,7.0
38,500.0,272.0,0,3,明,7.0
38,540.0,272.0,0,4,滇,7.0
38,580.0,272.0,0,5,池,7.0
38,620.0,272.0,0,6,岸,7.0
38,660.0,272.0,0,7,边,7.0
38,700.0,272.0,0,8,的,5.0
38,740.0,272.0,0,9,白,5.0
38,780.0,272.0,0,10,鱼,5.0
38,820.0,272.0,0,11,口,5.0
38,860.0,272.0,0,12,工,5.0
38,900.0,272.0,0,13,人,5.0
38,940.0,272.0,0,14,疗,5.0
38,980.0,272.0,0,15,养,5.0
38,1020.0,272.0,0,16,院,5.0
38,1060.0,272.0,0,17,，,3.0
38,1100.0,272.0,0,18,有,5.0
38,1140.0,272.0,0,19,山,6.0
38,1180.0,272.0,0,20,有,5.0
38,1220.0,272.0,0,21,水,6.0
38,1260.0,272.0,0,22,有,5.0
38,1300.0,272.0,0,23,花,6.0
38,1340.0,272.0,0,24,风,4.0
38,1380.0,272.0,0,25,景,4.0
38,1420.0,272.0,0,26,宜,4.0
38,1460.0,272.0,0,27,人,4.0
38,1500.0,272.0,0,28,，,2.0
38,1540.0,272.0,0,29,走,5.0
38,380.0,336.0,1,0,昆,7.0
38,420.0,336.0,1,1,明,7.0
38,460.0,336.0,1,2,最,9.0
38,500.0,336.0,1,3,美,9.0
38,540.0,336.0,1,4,的,9.0
38,580.0,336.0,1,5,高,7.0
38,620.0,336.0,1,6,海,7.0
38,660.0,336.0,1,7,高,7.0
38,700.0,336.0,1,8,速,7.0
38,740.0,336.0,1,9,只,5.0
38,780.0,336.0,1,10,需,5.0
38,820.0,336.0,1,11,30,7.0
38,860.0,336.0,1,12,分,8.0
38,900.0,336.0,1,13,钟,8.0
38,940.0,336.0,1,14,车,7.0
38,980.0,336.0,1,15,程,7.0
38,1020.0,336.0,1,16,，,2.0
38,1060.0,336.0,1,17,建,4.0
38,1100.0,336.0,1,18,议,4.0
38,1140.0,336.0,1,19,多,9.0
38,1180.0,336.0,1,20,个,9.0
38,1220.0,336.0,1,21,几,9.0
38,1260.0,336.0,1,22,分,10.0
38,1300.0,336.0,1,23,钟,10.0
38,1340.0,336.0,1,24,走,7.0
38,1380.0,336.0,1,25,辅,8.0
38,1420.0,336.0,1,26,道,8.0
38,1460.0,336.0,1,27,，,2.0
38,1500.0,336.0,1,28,路,4.0
38,1540.0,336.0,1,29,况,4.0
38,380.0,400.0,2,0,也,5.0
38,420.0,400.0,2,1,不,5.0
38,460.0,400.0,2,2,差,5.0
38,500.0,400.0,2,3,，,2.0
38,540.0,400.0,2,4,沿,5.0
38,580.0,400.0,2,5,途,5.0
38,620.0,400.0,2,6,可,5.0
38,660.0,400.0,2,7,以,5.0
38,700.0,400.0,2,8,摘,7.0
38,740.0,400.0,2,9,草,8.0
38,780.0,400.0,2,10,莓,8.0
38,820.0,400.0,2,11,，,6.0
38,860.0,400.0,2,12,去,8.0
38,900.0,400.0,2,13,农,9.0
38,940.0,400.0,2,14,家,9.0
38,980.0,400.0,2,15,乐,9.0
38,1020.0,400.0,2,16,吃,8.0
38,1060.0,400.0,2,17,个,11.0
38,1100.0,400.0,2,18,饭,10.0
38,1140.0,400.0,2,19,。,2.0
38,380.0,464.0,3,0,  ,0.0
38,420.0,464.0,3,1,  ,0.0
38,460.0,464.0,3,2,工,4.0
38,500.0,464.0,3,3,人,4.0
38,540.0,464.0,3,4,疗,4.0
38,580.0,464.0,3,5,养,4.0
38,620.0,464.0,3,6,院,4.0
38,660.0,464.0,3,7,就,5.0
38,700.0,464.0,3,8,建,5.0
38,740.0,464.0,3,9,在,6.0
38,780.0,464.0,3,10,滇,8.0
38,820.0,464.0,3,11,池,8.0
38,860.0,464.0,3,12,边,7.0
38,900.0,464.0,3,13,，,2.0
38,940.0,464.0,3,14,白,7.0
38,980.0,464.0,3,15,色,7.0
38,1020.0,464.0,3,16,的,6.0
38,1060.0,464.0,3,17,主,6.0
38,1100.0,464.0,3,18,楼,6.0
38,1140.0,464.0,3,19,“,5.0
38,1180.0,464.0,3,20,明,5.0
38,1220.0,464.0,3,21,楼,5.0
38,1260.0,464.0,3,22,”,5.0
38,1300.0,464.0,3,23,大,6.0
38,1340.0,464.0,3,24,气,6.0
38,1380.0,464.0,3,25,典,6.0
38,1420.0,464.0,3,26,雅,6.0
38,1460.0,464.0,3,27,。,2.0
38,1500.0,464.0,3,28,阳,4.0
38,1540.0,464.0,3,29,春,4.0
38,380.0,528.0,4,0,三,4.0
38,420.0,528.0,4,1,月,4.0
38,460.0,528.0,4,2,，,3.0
38,500.0,528.0,4,3,樱,4.0
38,540.0,528.0,4,4,花,4.0
38,580.0,528.0,4,5,海,4.0
38,620.0,528.0,4,6,棠,4.0
38,660.0,528.0,4,7,花,4.0
38,700.0,528.0,4,8,盛,4.0
38,740.0,528.0,4,9,开,4.0
38,780.0,528.0,4,10,在,5.0
38,820.0,528.0,4,11,滇,7.0
38,860.0,528.0,4,12,池,7.0
38,900.0,528.0,4,13,岸,7.0
38,940.0,528.0,4,14,边,7.0
38,980.0,528.0,4,15,，,2.0
38,1020.0,528.0,4,16,非,6.0
38,1060.0,528.0,4,17,常,6.0
38,1100.0,528.0,4,18,的,5.0
38,1140.0,528.0,4,19,浪,6.0
38,1180.0,528.0,4,20,漫,6.0
38,1220.0,528.0,4,21,唯,6.0
38,1260.0,528.0,4,22,美,6.0
38,1300.0,528.0,4,23,，,2.0
38,1340.0,528.0,4,24,岸,5.0
38,1380.0,528.0,4,25,边,5.0
38,1420.0,528.0,4,26,“,5.0
38,1460.0,528.0,4,27,磊,5.0
38,1500.0,528.0,4,28,楼,5.0
38,1540.0,528.0,4,29,”,5.0
38,380.0,592.0,5,0,掩,4.0
38,420.0,592.0,5,1,映,4.0
38,460.0,592.0,5,2,在,5.0
38,500.0,592.0,5,3,粉,9.0
38,540.0,592.0,5,4,色,9.0
38,580.0,592.0,5,5,的,8.0
38,620.0,592.0,5,6,花,8.0
38,660.0,592.0,5,7,海,8.0
38,700.0,592.0,5,8,中,6.0
38,740.0,592.0,5,9,，,2.0
38,780.0,592.0,5,10,好,5.0
38,820.0,592.0,5,11,个,7.0
38,860.0,592.0,5,12,安,10.0
38,900.0,592.0,5,13,静,10.0
38,940.0,592.0,5,14,的,8.0
38,980.0,592.0,5,15,所,7.0
38,1020.0,592.0,5,16,在,7.0
38,1060.0,592.0,5,17,。,2.0
39,380.0,272.0,0,0,  ,0.0
39,420.0,272.0,0,1,  ,0.0
39,460.0,272.0,0,2,一,5.0
39,500.0,272.0,0,3,个,6.0
39,540.0,272.0,0,4,幽,5.0
39,580.0,272.0,0,5,灵,5.0
39,620.0,272.0,0,6,，,3.0
39,660.0,272.0,0,7,共,6.0
39,700.0,272.0,0,8,产,6.0
39,740.0,272.0,0,9,主,6.0
39,780.0,272.0,0,10,义,6.0
39,820.0,272.0,0,11,的,5.0
39,860.0,272.0,0,12,幽,5.0
39,900.0,272.0,0,13,灵,5.0
39,940.0,272.0,0,14,，,2.0
39,980.0,272.0,0,15,在,4.0
39,1020.0,272.0,0,16,欧,5.0
39,1060.0,272.0,0,17,洲,5.0
39,1100.0,272.0,0,18,游,4.0
39,1140.0,272.0,0,19,荡,4.0
39,1180.0,272.0,0,20,。,2.0
39,1220.0,272.0,0,21,为,3.0
39,1260.0,272.0,0,22,了,3.0
39,1300.0,272.0,0,23,对,6.0
39,1340.0,272.0,0,24,这,8.0
39,1380.0,272.0,0,25,个,8.0
39,1420.0,272.0,0,26,幽,8.0
39,1460.0,272.0,0,27,灵,8.0
39,1500.0,272.0,0,28,进,6.0
39,1540.0,272.0,0,29,行,6.0
39,380.0,336.0,1,0,神,11.0
39,420.0,336.0,1,1,圣,11.0
39,460.0,336.0,1,2,的,9.0
39,500.0,336.0,1,3,围,8.0
39,540.0,336.0,1,4,剿,8.0
39,580.0,336.0,1,5,，,2.0
39,620.0,336.0,1,6,旧,9.0
39,660.0,336.0,1,7,欧,9.0
39,700.0,336.0,1,8,洲,9.0
39,740.0,336.0,1,9,的,7.0
39,780.0,336.0,1,10,一,7.0
39,820.0,336.0,1,11,切,7.0
39,860.0,336.0,1,12,势,7.0
39,900.0,336.0,1,13,力,7.0
39,940.0,336.0,1,14,，,5.0
39,980.0,336.0,1,15,教,6.0
39,1020.0,336.0,1,16,皇,6.0
39,1060.0,336.0,1,17,和,6.0
39,1100.0,336.0,1,18,沙,6.0
39,1140.0,336.0,1,19,皇,6.0
39,1180.0,336.0,1,20,、,4.0
39,1220.0,336.0,1,21,梅,5.0
39,1260.0,336.0,1,22,特,5.0
39,1300.0,336.0,1,23,涅,5.0
39,1340.0,336.0,1,24,和,5.0
39,1380.0,336.0,1,25,基,5.0
39,1420.0,336.0,1,26,佐,5.0
39,1460.0,336.0,1,27,、,3.0
39,1500.0,336.0,1,28,法,6.0
39,1540.0,336.0,1,29,国,6.0
39,380.0,400.0,2,0,的,5.0
39,420.0,400.0,2,1,激,5.0
39,460.0,400.0,2,2,进,5.0
39,500.0,400.0,2,3,派,5.0
39,540.0,400.0,2,4,和,3.0
39,580.0,400.0,2,5,德,6.0
39,620.0,400.0,2,6,国,6.0
39,660.0,400.0,2,7,的,5.0
39,700.0,400.0,2,8,警,5.0
39,740.0,400.0,2,9,察,5.0
39,780.0,400.0,2,10,，,2.0
39,820.0,400.0,2,11,都,4.0
39,860.0,400.0,2,12,联,5.0
39,900.0,400.0,2,13,合,5.0
39,940.0,400.0,2,14,起,5.0
39,980.0,400.0,2,15,来,5.0
39,1020.0,400.0,2,16,了,4.0
39,1060.0,400.0,2,17,。,2.0
39,1100.0,400.0,2,18,有,4.0
39,1140.0,400.0,2,19,哪,7.0
39,1180.0,400.0,2,20,一,8.0
39,1220.0,400.0,2,21,个,9.0
39,1260.0,400.0,2,22,反,7.0
39,1300.0,400.0,2,23,对,7.0
39,1340.0,400.0,2,24,党,7.0
39,1380.0,400.0,2,25,不,7.0
39,1420.0,400.0,2,26,被,7.0
39,1460.0,400.0,2,27,它,11.0
39,1500.0,400.0,2,28,的,10.0
39,1540.0,400.0,2,29,当,13.0
39,380.0,464.0,3,0,政,13.0
39,420.0,464.0,3,1,的,11.0
39,460.0,464.0,3,2,敌,10.0
39,500.0,464.0,3,3,人,10.0
39,540.0,464.0,3,4,骂,10.0
39,580.0,464.0,3,5,为,10.0
39,620.0,464.0,3,6,共,10.0
39,660.0,464.0,3,7,产,10.0
39,700.0,464.0,3,8,党,10.0
39,740.0,464.0,3,9,呢,2.0
39,780.0,464.0,3,10,？,2.0
39,820.0,464.0,3,11,又,5.0
39,860.0,464.0,3,12,有,5.0
39,900.0,464.0,3,13,哪,8.0
39,940.0,464.0,3,14,一,9.0
39,980.0,464.0,3,15,个,10.0
39,1020.0,464.0,3,16,反,8.0
39,1060.0,464.0,3,17,对,8.0
39,1100.0,464.0,3,18,党,8.0
39,1140.0,464.0,3,19,不,8.0
39,1180.0,464.0,3,20,拿,8.0
39,1220.0,464.0,3,21,共,10.0
39,1260.0,464.0,3,22,产,10.0
39,1300.0,464.0,3,23,主,10.0
39,1340.0,464.0,3,24,义,10.0
39,1380.0,464.0,3,25,这,10.0
39,1420.0,464.0,3,26,个,10.0
39,1460.0,464.0,3,27,罪,10.0
39,1500.0,464.0,3,28,名,10.0
39,1540.0,464.0,3,29,去,8.0
39,380.0,528.0,4,0,回,9.0
39,420.0,528.0,4,1,敬,9.0
39,460.0,528.0,4,2,更,16.0
39,500.0,528.0,4,3,进,16.0
39,540.0,528.0,4,4,步,16.0
39,580.0,528.0,4,5,的,13.0
39,620.0,528.0,4,6,反,12.0
39,660.0,528.0,4,7,对,12.0
39,700.0,528.0,4,8,党,12.0
39,740.0,528.0,4,9,人,12.0
39,780.0,528.0,4,10,和,12.0
39,820.0,528.0,4,11,自,13.0
39,860.0,528.0,4,12,己,13.0
39,900.0,528.0,4,13,的,12.0
39,940.0,528.0,4,14,反,12.0
39,980.0,528.0,4,15,动,12.0
39,1020.0,528.0,4,16,敌,12.0
39,1060.0,528.0,4,17,人,12.0
39,1100.0,528.0,4,18,呢,2.0
39,1140.0,528.0,4,19,？,2.0
